well,od_600nm,strain,water_source,micronutrients,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value
D4,0.184,WT,CCSR,False,2,acetate,2021-08-06,1,10.17,0.079
D5,0.185,WT,CCSR,False,3,acetate,2021-08-06,1,10.17,0.079
D6,0.187,WT,CCSR,False,4,acetate,2021-08-06,1,10.17,0.079
D7,0.229,WT,MQ-,False,1,acetate,2021-08-06,1,10.17,0.079
D8,0.229,WT,MQ-,False,2,acetate,2021-08-06,1,10.17,0.079
D9,0.227,WT,MQ-,False,3,acetate,2021-08-06,1,10.17,0.079
D10,0.229,WT,MQ-,False,4,acetate,2021-08-06,1,10.17,0.079
E3,0.379,WT,MQ+,True,1,acetate,2021-08-06,1,10.17,0.079
E4,0.371,WT,MQ+,True,2,acetate,2021-08-06,1,10.17,0.079
E5,0.375,WT,MQ+,True,3,acetate,2021-08-06,1,10.17,0.079
E6,0.373,WT,MQ+,True,4,acetate,2021-08-06,1,10.17,0.079
E7,0.35,WT,Carboy,True,1,acetate,2021-08-06,1,10.17,0.079
E8,0.35,WT,Carboy,True,2,acetate,2021-08-06,1,10.17,0.079
E9,0.355,WT,Carboy,True,3,acetate,2021-08-06,1,10.17,0.079
E10,0.352,WT,Carboy,True,4,acetate,2021-08-06,1,10.17,0.079
F3,0.249,WT,MQ+,False,1,acetate,2021-08-06,1,10.17,0.079
F4,0.253,WT,MQ+,False,2,acetate,2021-08-06,1,10.17,0.079
F5,0.254,WT,MQ+,False,3,acetate,2021-08-06,1,10.17,0.079
F6,0.254,WT,MQ+,False,4,acetate,2021-08-06,1,10.17,0.079
F7,0.24,WT,Carboy,False,1,acetate,2021-08-06,1,10.17,0.079
F8,0.233,WT,Carboy,False,2,acetate,2021-08-06,1,10.17,0.079
F9,0.238,WT,Carboy,False,3,acetate,2021-08-06,1,10.17,0.079
F10,0.239,WT,Carboy,False,4,acetate,2021-08-06,1,10.17,0.079
C3,0.4,WT,CCSR,True,1,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
C4,0.405,WT,CCSR,True,2,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
C5,0.395,WT,CCSR,True,3,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
C6,0.393,WT,CCSR,True,4,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
C7,0.369,WT,MQ-,True,1,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
C8,0.372,WT,MQ-,True,2,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
C9,0.374,WT,MQ-,True,3,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
C10,0.372,WT,MQ-,True,4,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
D3,0.19,WT,CCSR,False,1,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
D4,0.189,WT,CCSR,False,2,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
D5,0.189,WT,CCSR,False,3,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
D6,0.191,WT,CCSR,False,4,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
D7,0.233,WT,MQ-,False,1,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
D8,0.234,WT,MQ-,False,2,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
D9,0.231,WT,MQ-,False,3,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
D10,0.234,WT,MQ-,False,4,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
E3,0.386,WT,MQ+,True,1,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
E4,0.379,WT,MQ+,True,2,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
E5,0.383,WT,MQ+,True,3,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
E6,0.384,WT,MQ+,True,4,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
E7,0.358,WT,Carboy,True,1,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
E8,0.358,WT,Carboy,True,2,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
E9,0.362,WT,Carboy,True,3,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
E10,0.36,WT,Carboy,True,4,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
F3,0.253,WT,MQ+,False,1,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
F4,0.257,WT,MQ+,False,2,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
F5,0.258,WT,MQ+,False,3,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
F6,0.258,WT,MQ+,False,4,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
F7,0.242,WT,Carboy,False,1,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
F8,0.238,WT,Carboy,False,2,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
F9,0.243,WT,Carboy,False,3,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
F10,0.244,WT,Carboy,False,4,acetate,2021-08-06,1,10.295555555555556,0.07914285714285715
C3,0.409,WT,CCSR,True,1,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
C4,0.413,WT,CCSR,True,2,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
C5,0.402,WT,CCSR,True,3,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
C6,0.401,WT,CCSR,True,4,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
C7,0.377,WT,MQ-,True,1,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
C8,0.38,WT,MQ-,True,2,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
C9,0.382,WT,MQ-,True,3,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
C10,0.38,WT,MQ-,True,4,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
D3,0.194,WT,CCSR,False,1,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
D4,0.193,WT,CCSR,False,2,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
D5,0.193,WT,CCSR,False,3,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
D6,0.195,WT,CCSR,False,4,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
D7,0.237,WT,MQ-,False,1,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
D8,0.238,WT,MQ-,False,2,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
D9,0.236,WT,MQ-,False,3,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
D10,0.239,WT,MQ-,False,4,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
E3,0.395,WT,MQ+,True,1,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
E4,0.386,WT,MQ+,True,2,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
E5,0.391,WT,MQ+,True,3,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
E6,0.391,WT,MQ+,True,4,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
E7,0.365,WT,Carboy,True,1,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
E8,0.366,WT,Carboy,True,2,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
E9,0.37,WT,Carboy,True,3,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
E10,0.368,WT,Carboy,True,4,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
F3,0.256,WT,MQ+,False,1,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
F4,0.261,WT,MQ+,False,2,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
F5,0.262,WT,MQ+,False,3,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
F6,0.262,WT,MQ+,False,4,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
F7,0.247,WT,Carboy,False,1,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
F8,0.242,WT,Carboy,False,2,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
F9,0.248,WT,Carboy,False,3,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
F10,0.249,WT,Carboy,False,4,acetate,2021-08-06,1,10.421111111111111,0.0790357142857143
C3,0.417,WT,CCSR,True,1,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
C4,0.422,WT,CCSR,True,2,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
C5,0.41,WT,CCSR,True,3,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
C6,0.409,WT,CCSR,True,4,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
C7,0.385,WT,MQ-,True,1,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
C8,0.388,WT,MQ-,True,2,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
C9,0.39,WT,MQ-,True,3,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
C10,0.388,WT,MQ-,True,4,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
D3,0.198,WT,CCSR,False,1,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
D4,0.197,WT,CCSR,False,2,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
D5,0.197,WT,CCSR,False,3,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
D6,0.2,WT,CCSR,False,4,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
D7,0.241,WT,MQ-,False,1,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
D8,0.242,WT,MQ-,False,2,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
D9,0.24,WT,MQ-,False,3,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
D10,0.243,WT,MQ-,False,4,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
E3,0.402,WT,MQ+,True,1,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
E4,0.395,WT,MQ+,True,2,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
E5,0.399,WT,MQ+,True,3,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
E6,0.399,WT,MQ+,True,4,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
E7,0.373,WT,Carboy,True,1,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
E8,0.373,WT,Carboy,True,2,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
E9,0.377,WT,Carboy,True,3,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
E10,0.375,WT,Carboy,True,4,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
F3,0.259,WT,MQ+,False,1,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
F4,0.263,WT,MQ+,False,2,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
F5,0.265,WT,MQ+,False,3,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
F6,0.265,WT,MQ+,False,4,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
F7,0.251,WT,Carboy,False,1,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
F8,0.247,WT,Carboy,False,2,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
F9,0.252,WT,Carboy,False,3,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
F10,0.254,WT,Carboy,False,4,acetate,2021-08-06,1,10.546666666666667,0.07910714285714286
C3,0.425,WT,CCSR,True,1,acetate,2021-08-06,1,10.672222222222222,0.079
C4,0.43,WT,CCSR,True,2,acetate,2021-08-06,1,10.672222222222222,0.079
C5,0.418,WT,CCSR,True,3,acetate,2021-08-06,1,10.672222222222222,0.079
C6,0.417,WT,CCSR,True,4,acetate,2021-08-06,1,10.672222222222222,0.079
C7,0.392,WT,MQ-,True,1,acetate,2021-08-06,1,10.672222222222222,0.079
C8,0.396,WT,MQ-,True,2,acetate,2021-08-06,1,10.672222222222222,0.079
C9,0.398,WT,MQ-,True,3,acetate,2021-08-06,1,10.672222222222222,0.079
C10,0.396,WT,MQ-,True,4,acetate,2021-08-06,1,10.672222222222222,0.079
D3,0.203,WT,CCSR,False,1,acetate,2021-08-06,1,10.672222222222222,0.079
D4,0.202,WT,CCSR,False,2,acetate,2021-08-06,1,10.672222222222222,0.079
D5,0.202,WT,CCSR,False,3,acetate,2021-08-06,1,10.672222222222222,0.079
D6,0.204,WT,CCSR,False,4,acetate,2021-08-06,1,10.672222222222222,0.079
D7,0.246,WT,MQ-,False,1,acetate,2021-08-06,1,10.672222222222222,0.079
D8,0.247,WT,MQ-,False,2,acetate,2021-08-06,1,10.672222222222222,0.079
D9,0.245,WT,MQ-,False,3,acetate,2021-08-06,1,10.672222222222222,0.079
D10,0.248,WT,MQ-,False,4,acetate,2021-08-06,1,10.672222222222222,0.079
E3,0.41,WT,MQ+,True,1,acetate,2021-08-06,1,10.672222222222222,0.079
E4,0.401,WT,MQ+,True,2,acetate,2021-08-06,1,10.672222222222222,0.079
E5,0.406,WT,MQ+,True,3,acetate,2021-08-06,1,10.672222222222222,0.079
E6,0.406,WT,MQ+,True,4,acetate,2021-08-06,1,10.672222222222222,0.079
E7,0.38,WT,Carboy,True,1,acetate,2021-08-06,1,10.672222222222222,0.079
E8,0.38,WT,Carboy,True,2,acetate,2021-08-06,1,10.672222222222222,0.079
E9,0.385,WT,Carboy,True,3,acetate,2021-08-06,1,10.672222222222222,0.079
E10,0.382,WT,Carboy,True,4,acetate,2021-08-06,1,10.672222222222222,0.079
F3,0.263,WT,MQ+,False,1,acetate,2021-08-06,1,10.672222222222222,0.079
F4,0.267,WT,MQ+,False,2,acetate,2021-08-06,1,10.672222222222222,0.079
F5,0.268,WT,MQ+,False,3,acetate,2021-08-06,1,10.672222222222222,0.079
F6,0.268,WT,MQ+,False,4,acetate,2021-08-06,1,10.672222222222222,0.079
F7,0.256,WT,Carboy,False,1,acetate,2021-08-06,1,10.672222222222222,0.079
F8,0.251,WT,Carboy,False,2,acetate,2021-08-06,1,10.672222222222222,0.079
F9,0.256,WT,Carboy,False,3,acetate,2021-08-06,1,10.672222222222222,0.079
F10,0.258,WT,Carboy,False,4,acetate,2021-08-06,1,10.672222222222222,0.079
C3,0.433,WT,CCSR,True,1,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
C4,0.437,WT,CCSR,True,2,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
C5,0.426,WT,CCSR,True,3,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
C6,0.425,WT,CCSR,True,4,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
C7,0.399,WT,MQ-,True,1,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
C8,0.403,WT,MQ-,True,2,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
C9,0.406,WT,MQ-,True,3,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
C10,0.404,WT,MQ-,True,4,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
D3,0.207,WT,CCSR,False,1,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
D4,0.206,WT,CCSR,False,2,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
D5,0.206,WT,CCSR,False,3,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
D6,0.209,WT,CCSR,False,4,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
D7,0.249,WT,MQ-,False,1,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
D8,0.251,WT,MQ-,False,2,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
D9,0.249,WT,MQ-,False,3,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
D10,0.252,WT,MQ-,False,4,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
E3,0.417,WT,MQ+,True,1,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
E4,0.409,WT,MQ+,True,2,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
E5,0.413,WT,MQ+,True,3,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
E6,0.414,WT,MQ+,True,4,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
E7,0.387,WT,Carboy,True,1,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
E8,0.387,WT,Carboy,True,2,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
E9,0.392,WT,Carboy,True,3,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
E10,0.389,WT,Carboy,True,4,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
F3,0.265,WT,MQ+,False,1,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
F4,0.269,WT,MQ+,False,2,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
F5,0.27,WT,MQ+,False,3,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
F6,0.27,WT,MQ+,False,4,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
F7,0.259,WT,Carboy,False,1,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
F8,0.255,WT,Carboy,False,2,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
F9,0.261,WT,Carboy,False,3,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
F10,0.262,WT,Carboy,False,4,acetate,2021-08-06,1,10.797777777777778,0.07910714285714286
C3,0.441,WT,CCSR,True,1,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
C4,0.445,WT,CCSR,True,2,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
C5,0.433,WT,CCSR,True,3,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
C6,0.433,WT,CCSR,True,4,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
C7,0.407,WT,MQ-,True,1,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
C8,0.41,WT,MQ-,True,2,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
C9,0.413,WT,MQ-,True,3,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
C10,0.411,WT,MQ-,True,4,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
D3,0.212,WT,CCSR,False,1,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
D4,0.211,WT,CCSR,False,2,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
D5,0.21,WT,CCSR,False,3,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
D6,0.213,WT,CCSR,False,4,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
D7,0.253,WT,MQ-,False,1,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
D8,0.255,WT,MQ-,False,2,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
D9,0.253,WT,MQ-,False,3,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
D10,0.257,WT,MQ-,False,4,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
E3,0.424,WT,MQ+,True,1,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
E4,0.416,WT,MQ+,True,2,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
E5,0.42,WT,MQ+,True,3,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
E6,0.421,WT,MQ+,True,4,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
E7,0.394,WT,Carboy,True,1,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
E8,0.394,WT,Carboy,True,2,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
E9,0.398,WT,Carboy,True,3,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
E10,0.396,WT,Carboy,True,4,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
F3,0.267,WT,MQ+,False,1,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
F4,0.272,WT,MQ+,False,2,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
F5,0.273,WT,MQ+,False,3,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
F6,0.273,WT,MQ+,False,4,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
F7,0.263,WT,Carboy,False,1,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
F8,0.259,WT,Carboy,False,2,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
F9,0.264,WT,Carboy,False,3,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
F10,0.267,WT,Carboy,False,4,acetate,2021-08-06,1,10.923333333333334,0.07914285714285715
C3,0.448,WT,CCSR,True,1,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
C4,0.453,WT,CCSR,True,2,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
C5,0.441,WT,CCSR,True,3,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
C6,0.44,WT,CCSR,True,4,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
C7,0.413,WT,MQ-,True,1,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
C8,0.417,WT,MQ-,True,2,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
C9,0.419,WT,MQ-,True,3,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
C10,0.418,WT,MQ-,True,4,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
D3,0.216,WT,CCSR,False,1,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
D4,0.215,WT,CCSR,False,2,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
D5,0.215,WT,CCSR,False,3,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
D6,0.217,WT,CCSR,False,4,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
D7,0.256,WT,MQ-,False,1,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
D8,0.258,WT,MQ-,False,2,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
D9,0.257,WT,MQ-,False,3,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
D10,0.26,WT,MQ-,False,4,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
E3,0.431,WT,MQ+,True,1,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
E4,0.423,WT,MQ+,True,2,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
E5,0.427,WT,MQ+,True,3,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
E6,0.427,WT,MQ+,True,4,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
E7,0.4,WT,Carboy,True,1,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
E8,0.4,WT,Carboy,True,2,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
E9,0.405,WT,Carboy,True,3,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
E10,0.403,WT,Carboy,True,4,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
F3,0.269,WT,MQ+,False,1,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
F4,0.275,WT,MQ+,False,2,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
F5,0.275,WT,MQ+,False,3,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
F6,0.275,WT,MQ+,False,4,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
F7,0.266,WT,Carboy,False,1,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
F8,0.262,WT,Carboy,False,2,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
F9,0.267,WT,Carboy,False,3,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
F10,0.27,WT,Carboy,False,4,acetate,2021-08-06,1,11.04888888888889,0.07921428571428571
C3,0.456,WT,CCSR,True,1,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
C4,0.46,WT,CCSR,True,2,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
C5,0.448,WT,CCSR,True,3,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
C6,0.447,WT,CCSR,True,4,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
C7,0.42,WT,MQ-,True,1,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
C8,0.424,WT,MQ-,True,2,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
C9,0.426,WT,MQ-,True,3,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
C10,0.425,WT,MQ-,True,4,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
D3,0.221,WT,CCSR,False,1,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
D4,0.219,WT,CCSR,False,2,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
D5,0.218,WT,CCSR,False,3,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
D6,0.222,WT,CCSR,False,4,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
D7,0.259,WT,MQ-,False,1,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
D8,0.261,WT,MQ-,False,2,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
D9,0.26,WT,MQ-,False,3,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
D10,0.264,WT,MQ-,False,4,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
E3,0.438,WT,MQ+,True,1,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
E4,0.43,WT,MQ+,True,2,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
E5,0.434,WT,MQ+,True,3,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
E6,0.435,WT,MQ+,True,4,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
E7,0.406,WT,Carboy,True,1,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
E8,0.406,WT,Carboy,True,2,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
E9,0.411,WT,Carboy,True,3,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
E10,0.41,WT,Carboy,True,4,acetate,2021-08-06,1,11.174444444444445,0.07896428571428572
